	#	-	_	a	b	c	c͡ç	d	d͡z	d͡ʑ	d͡ʒ	e	f	h	i	j	k	l	m	n	o	p	p͡f	q	q͡χ	r	s	t	t͡s	t͡ɕ	t͡ɬ	t͡ʃ	u	v	w	x	y	z	æ	ç	ð	ø	ħ	ŋ	œ	ɐ	ɑ	ɒ	ɔ	ɕ	ɖ	ɖ͡ʐ	ɘ	ə	ɛ	ɜ	ɟ	ɟ͡ʝ	ɡ	ɢ	ɣ	ɤ	ɥ	ɦ	ɨ	ɪ	ɫ	ɬ	ɭ	ɮ	ɯ	ɱ	ɲ	ɳ	ɴ	ɵ	ɸ	ɹ	ɺ	ɻ	ɽ	ɾ	ʀ	ʁ	ʂ	ʃ	ʈ	ʈ͡ʂ	ʉ	ʊ	ʋ	ʌ	ʍ	ʎ	ʏ	ʐ	ʑ	ʒ	ʔ	ʕ	ʜ	ʝ	ʡ	ʰ	ʲ	ʷ	ʼ	ˀ	ˠ	ˤ	̃	̥	̯	β	θ	χ
ɴ	0.0	5.3115078646531225E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4260067928190198E-4	1.3181656406944097E-5	0.0	0.0	8.608593097630054E-6	0.0	2.5232772324695315E-5	1.5378700499807768E-5	0.0	2.6912105064858173E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.209459957268105E-6	0.0	0.0	0.0	0.0	0.0	3.840835765862652E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1568923495028364E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9009009009009009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6207455429497568E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1916110581506196E-4
ɵ	0.0	3.862914810656816E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3181656406944097E-5	1.0173974972021569E-4	0.0	2.582577929289016E-5	0.0	0.0	4.61361014994233E-5	0.0	4.036815759728726E-5	1.4235686017709194E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0152055227180436E-4	0.0	9.06043308870164E-5	1.2490632025980515E-4	0.002654632333421821	0.0	5.2107758845292065E-5	0.0	0.0	0.0010238034297414896	0.0	1.704448610874382E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9439952672056795E-5	6.686366283458792E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8218254691200583E-4	0.0	0.0	0.0	8.968609865470852E-4	0.0	0.0	0.0	0.0	0.0	0.7815602836879433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026437541308658294	5.345143555284056E-4	0.0	3.2414910858995135E-4	0.0	0.0	0.004953560371517028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɸ	0.0	4.82864351332102E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.608593097630054E-6	2.6082420448617632E-5	3.784915848704297E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.245316012990258E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8319327731092437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɹ	0.0	4.82864351332102E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.824726134585289E-5	5.046554464939063E-5	3.0757400999615536E-5	9.56278927437555E-5	8.073631519457452E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3353573096683791E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8552875695732838E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.470677048508509E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7624489795918368	0.0	0.0	0.0	5.224660397074191E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.635919364691509E-5	0.0	0.0	0.0	0.0	6.191950464396285E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.553626149131767E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɺ	0.0	1.4485930539963062E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5378700499807768E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8402777777777778	0.0	0.0	8.707767328456984E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɻ	0.0	3.3800504593247145E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.00102880658436214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5232772324695315E-5	6.151480199923107E-5	7.65023141950044E-5	1.3456052532429087E-5	5.6942744070836776E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.52224305437191E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1568923495028364E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00463821892393321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9043478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.553626149131767E-4	4.8622366288492705E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɽ	0.0	9.65728702664204E-6	5.773338721782807E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.82511570975022E-5	2.6912105064858173E-5	2.8471372035418388E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7961630695443646	8.707767328456984E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɾ	0.0	2.172889580994459E-5	6.928006466139368E-4	4.7051959478852495E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0606060606060605E-5	8.608593097630054E-6	0.0	0.0	4.61361014994233E-5	1.91255785487511E-5	2.018407879864363E-4	3.9859920849585743E-4	3.9556962025316456E-5	0.0	0.0	0.0	0.0027052922279208703	2.3511708830997837E-5	0.0	0.0	2.3353573096683791E-4	0.0	0.0	0.0	0.0	9.06043308870164E-5	1.2490632025980515E-4	1.3273161667109106E-4	6.184291898577613E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.416626389560174E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.007575757575757576	0.0019569471624266144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.534119247336205E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0032653061224489797	0.0	0.0	0.0	0.6531696273075583	0.0016253555465258025	0.0012552301255230125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.351610095735422E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.957108816521049E-4	0.0	0.0	0.0
ʀ	0.0	3.862914810656816E-5	5.773338721782807E-5	1.8820783791540998E-5	0.0	0.0	0.0	3.858247969597006E-5	0.00102880658436214	0.0	0.0	2.6363312813888194E-5	0.0	0.0	2.582577929289016E-5	0.0	3.784915848704297E-5	6.151480199923107E-5	9.56278927437555E-5	9.41923677270036E-5	8.541411610625516E-5	0.0	0.0	4.5854732208363906E-5	0.0	0.0018373443047962578	4.7023417661995674E-5	1.841891991453621E-5	0.0	2.3353573096683791E-4	0.0	6.875214850464078E-5	3.3840184090601454E-5	1.920417882931326E-4	1.812086617740328E-4	6.245316012990258E-5	0.0	1.2368583797155226E-4	2.0843103538116826E-4	0.0	0.0	0.0	0.0	2.556672916311573E-4	2.674511901577962E-4	1.9214756933324793E-4	4.4236043528266835E-5	0.0	4.833252779120348E-5	2.1427040925648167E-4	4.6728971962616824E-4	0.0	0.0	3.9439952672056795E-5	4.313784699005673E-5	0.0	0.0	0.0	1.0903639089546136E-4	0.0	1.5885623510722796E-4	0.0	0.0	0.0	0.0	2.429100625493411E-4	0.0	3.117206982543641E-4	0.0	8.968609865470852E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004081632653061225	0.0	0.0	0.0	0.004528039010797631	0.8878504672897196	0.0034518828451882847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6089225150013044E-4	0.0	0.0	0.0	0.0	0.0	0.0	3.5855145213338117E-4	0.0	0.0	0.0	0.0	2.82845424975251E-4	0.0	1.9857029388403494E-4	2.679528403001072E-4	0.0	0.0
ʁ	0.0	2.7764700201595864E-4	7.505340338317649E-4	1.411558784365575E-5	3.494874184529357E-4	2.4455857177794083E-4	0.0017391304347826088	5.98028435287536E-4	0.00205761316872428	0.0	0.0012130033964095099	1.5817987688332915E-4	5.086987486010784E-4	4.8484848484848484E-4	1.3773748956208087E-4	3.3907146583202923E-4	3.1540965405869143E-4	5.382545174932718E-4	4.398883066212753E-4	3.6331341837558535E-4	2.847137203541839E-4	0.0	0.0	9.62949376375642E-4	0.0029411764705882353	0.0049597024178549285	3.9969905012696323E-4	2.762837987180432E-4	4.900039200313603E-4	2.3353573096683791E-4	0.001303780964797914	1.3750429700928155E-4	1.4664079772593963E-4	5.761253648793978E-4	6.342303162091148E-4	0.0010617037222083437	1.3273161667109106E-4	8.039579468150897E-4	5.2107758845292065E-5	0.001095290251916758	0.0	7.678525723061172E-4	0.0028376844494892167	5.965570138060337E-4	8.023535704733886E-4	0.0	2.949069568551122E-5	2.6215755669157164E-4	9.666505558240696E-5	8.570816370259267E-4	4.6728971962616824E-4	0.0	0.0	1.3803983435219878E-4	1.2941354097017018E-4	0.015151515151515152	0.0	0.0	6.269592476489029E-4	0.0	0.008419380460683083	3.473428273706148E-4	0.0	6.082725060827251E-4	3.850782190132371E-4	3.0363757818667637E-4	0.0	9.351620947630922E-4	0.0	8.968609865470852E-4	2.2670596236681024E-4	0.0	1.548467017652524E-4	0.0	0.0	0.0	0.0	0.0163265306122449	0.0	0.0	0.0	0.020463253221873912	4.063388866314506E-4	0.9218619246861924	0.0010589481115425344	5.520873147322376E-4	0.001310615989515072	0.0	0.0	3.0543677458766036E-4	2.553626149131767E-4	1.6207455429497568E-4	0.0	4.351610095735422E-4	0.0	0.0	0.003215434083601286	9.541984732824427E-4	0.0010435690060005217	0.0010183299389002036	0.0	0.0	0.0	0.0	1.0201739396567114E-4	3.5855145213338117E-4	3.8304392236976505E-4	0.0	0.0	0.0	2.82845424975251E-4	0.0	0.0013899920571882446	8.038585209003215E-4	0.0017167381974248926	0.004051477597712107
ʂ	0.0	8.208693972645735E-5	0.0	4.7051959478852495E-6	5.824790307548928E-5	0.0	0.0	9.645619923992515E-5	0.0	0.005649717514124294	4.8520135856380397E-4	3.954496922083229E-5	2.0347949944043138E-4	1.818181818181818E-4	1.721718619526011E-5	2.6082420448617632E-5	2.1447856475991016E-4	1.2302960399846214E-4	1.721302069387599E-4	8.073631519457452E-5	5.6942744070836776E-5	0.0	0.011111111111111112	0.0	0.0	7.890435664769205E-5	6.935954105144362E-4	1.1051351948721727E-4	2.9400235201881614E-4	0.0018682858477347033	0.001303780964797914	7.562736335510484E-4	4.512024545413527E-5	2.304501459517591E-4	0.0	4.3717212090931803E-4	0.0	8.039579468150897E-4	0.0	0.001095290251916758	0.0	0.0	0.0	8.52224305437191E-5	0.0	0.0	0.0	0.0	0.0	0.0010713520462824085	9.345794392523365E-4	0.0	0.0	3.9439952672056795E-5	0.0	0.0	9.784735812133072E-4	0.0	0.0	0.0	3.177124702144559E-4	0.0	0.0	6.082725060827251E-4	9.626955475330927E-5	6.0727515637335276E-5	2.1240441801189465E-4	0.0	0.0	0.0	6.801178871004307E-4	0.0	1.548467017652524E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0017391304347826088	0.0	1.7415534656913968E-4	0.0	0.0	0.9361101306036004	0.0074319446213955065	4.3687199650502403E-4	0.0	0.0	1.5271838729383018E-4	2.553626149131767E-4	0.0	0.0	4.351610095735422E-4	0.0	0.0	0.0	4.7709923664122136E-4	0.0	0.0	0.005	0.0	0.0	0.0	2.5504348491417786E-5	3.5855145213338117E-4	1.2768130745658836E-4	0.0	0.0	0.0	0.0	0.0	1.9857029388403494E-4	0.0	0.0	4.7664442326024784E-4
ʃ	0.0	8.812274411810862E-4	7.505340338317649E-4	4.7051959478852495E-6	8.737185461323393E-5	0.0019564685742235266	0.0017391304347826088	8.681057931593264E-4	0.0030864197530864196	0.002824858757062147	0.0019408054342552159	5.40447912684708E-4	7.121782480415098E-4	0.003515151515151515	3.013007584170519E-4	0.001356285863328117	0.0010850092099618986	0.0011995386389850057	0.0010519068201813105	0.001076484202594327	5.12484696637531E-4	1.9778481012658228E-5	0.011111111111111112	4.5854732208363906E-5	0.00196078431372549	6.763230569802175E-5	0.0053136461958055116	8.656892359832019E-4	0.004214033712269698	0.02849135917795423	0.001303780964797914	0.011275352354761086	4.6248251590488653E-4	8.449838684897833E-4	9.06043308870164E-4	0.003997002248313765	0.0015927794000530925	0.002844774273345702	6.252931061435048E-4	0.0032858707557502738	0.0	5.119017148707448E-4	0.00340522133938706	8.522243054371911E-4	0.0	6.404918977774931E-5	0.0	0.0	2.1749637506041566E-4	0.04671094921791301	9.345794392523365E-4	0.0	0.001589825119236884	3.5495957404851116E-4	3.666716994154822E-4	0.0	9.784735812133072E-4	0.0	2.725909772386534E-5	0.0	0.0012708498808578236	0.0010420284821118443	0.00804289544235925	0.0024330900243309003	0.0015403128760529483	0.0012145503127467055	8.496176720475786E-4	0.002805486284289277	0.0	0.0053811659192825115	0.0022670596236681025	0.0	0.0	0.0	0.0045045045045045045	0.0014184397163120568	0.0	0.0016326530612244899	0.0	0.0	0.0	0.002002786485545106	0.0	1.0460251046025104E-4	0.02188492763854571	0.9218159425829193	0.00218435998252512	0.0024390243902439024	0.004626569729015202	8.39951130116066E-4	0.001787538304392237	8.103727714748784E-4	0.0	4.351610095735422E-4	6.191950464396285E-4	0.0010976948408342481	0.0	0.0015903307888040711	0.0015653535090007827	0.0010183299389002036	0.0	0.018072289156626505	0.0	0.0	2.5504348491417786E-5	0.0017927572606669057	3.8304392236976505E-4	0.0	0.0	9.090909090909091E-4	5.65690849950502E-4	3.232062055591467E-4	0.0013899920571882446	0.0	0.019742489270386267	0.0014299332697807435
ʈ	0.0	1.0623015729306245E-4	2.3093354887131228E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0606060606060605E-5	3.443437239052022E-5	0.0	1.1354747546112891E-4	1.5378700499807767E-4	9.56278927437555E-5	1.0764842025943269E-4	8.541411610625516E-5	0.0	0.0	4.5854732208363906E-5	0.0	0.0	0.0	4.604729978634053E-5	0.0	2.3353573096683791E-4	0.0	0.0	0.0	0.0	0.0	1.2490632025980515E-4	0.0	6.184291898577613E-5	0.0	0.0	0.0	0.0	0.0	1.704448610874382E-4	0.0	0.0	0.0	0.0	0.0	0.0	9.345794392523365E-4	0.0	0.0	0.0	6.470677048508509E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.626955475330927E-5	6.0727515637335276E-5	0.0	6.234413965087282E-4	9.276437847866419E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.163265306122449E-4	0.0	0.0	0.014388489208633094	8.707767328456984E-5	0.0	0.0	0.0	0.0	0.8610747051114024	0.0	0.0	0.0	0.0	9.724473257698541E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.553626149131767E-4	0.0	0.0	0.0	0.0	0.0	1.9857029388403494E-4	0.0	0.0	0.0
ʈ͡ʂ	0.0	1.207160878330255E-5	0.0	1.411558784365575E-5	0.0	0.001467351430667645	0.0	1.929123984798503E-5	0.0	0.0	2.4260067928190198E-4	0.0	2.0347949944043138E-4	0.0	0.0	0.0	2.5232772324695315E-5	4.61361014994233E-5	5.73767356462533E-5	5.3824210129716346E-5	0.0	1.9778481012658228E-5	0.0	0.0	0.0	2.2544101899340585E-5	5.8779272077494595E-5	1.2893243940175349E-4	6.860054880439044E-4	0.0018682858477347033	0.0	0.007287727741491922	0.0	0.0	1.812086617740328E-4	0.0	0.0	6.184291898577613E-5	0.0	0.0	0.0	0.0	5.675368898978433E-4	0.0	0.0	0.0	1.474534784275561E-5	0.0	0.0	2.1427040925648167E-4	0.0	0.0	0.0	0.0	4.313784699005673E-5	0.0	0.0	0.0	5.451819544773068E-5	0.0	0.0	0.0	0.0	0.0	0.0	1.2145503127467055E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.059654076950229E-4	4.2468254979402894E-4	8.737439930100481E-4	0.9398373983739837	0.0	0.0	0.0	0.0	0.0	4.351610095735422E-4	0.0	0.0	0.0	1.5903307888040714E-4	0.0	0.0	0.0	0.0	0.0	0.0	5.100869698283557E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1916110581506196E-4
ʉ	0.0	6.760100918649429E-5	5.773338721782807E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0606060606060605E-5	1.721718619526011E-5	0.0	6.308193081173829E-5	6.151480199923107E-5	1.147534712925066E-4	1.3456052532429087E-5	1.9929960424792871E-4	0.0	0.0	4.5854732208363906E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48161349997744E-4	0.0	9.06043308870164E-5	0.0	0.001990974250066366	6.184291898577613E-5	0.0	0.0	0.0	2.559508574353724E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9719976336028397E-5	6.470677048508509E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.637144745538665	6.108735491753207E-4	2.553626149131767E-4	1.6207455429497568E-4	0.0	0.0	0.0030959752321981426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ʊ	0.0	0.0011347312256304398	3.464003233069684E-4	1.411558784365575E-5	5.824790307548928E-5	0.0	0.0	1.929123984798503E-5	0.0	0.0	0.0	1.3181656406944097E-5	0.0	0.0	0.0	1.3041210224308815E-4	2.397113370846055E-4	3.690888119953864E-4	4.016371495237731E-4	2.556649981161526E-4	0.00370127836460439	1.9778481012658228E-5	0.0	0.0	0.0	0.0	3.526756324649676E-5	1.841891991453621E-5	9.800078400627205E-5	7.006071929005138E-4	0.0	6.875214850464078E-5	0.002041691106799621	1.1522507297587955E-4	9.966476397571804E-4	0.0	5.309264666843643E-4	1.8552875695732838E-4	0.0	0.0	0.0	0.0	0.0	3.408897221748764E-4	0.0	6.404918977774931E-5	7.372673921377806E-5	3.9323633503735744E-4	2.899951667472209E-4	0.0	0.0	0.0	0.0	1.3803983435219878E-4	4.960852403856523E-4	0.0	0.0	0.0	2.725909772386534E-5	0.0	0.0	0.0	0.0	0.0	1.444043321299639E-4	4.250926094613469E-4	2.1240441801189465E-4	3.117206982543641E-4	0.0	0.0017937219730941704	0.0020403536613012923	0.0	0.0	0.0	0.0	0.0028368794326241137	0.0	0.0	0.0	0.0	0.0	4.353883664228492E-4	0.0	0.0	0.0	0.0	0.0	0.0	6.609385327164573E-4	0.7576359193646915	2.553626149131767E-4	0.0027552674230145865	0.0	0.0	0.0043343653250774	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514056	0.0	0.0	0.0	0.0	2.553626149131767E-4	6.870491240123669E-4	1.8744142455482662E-4	0.0	0.0	6.464124111182935E-4	7.942811755361397E-4	0.0	0.0	0.0
ʋ	0.0	1.1105880080638346E-4	5.773338721782807E-5	0.0	2.912395153774464E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0173974972021569E-4	0.0	0.0	2.6082420448617632E-5	8.83147031364336E-5	1.0765090349865437E-4	3.060092567800176E-4	1.883847354540072E-4	1.9929960424792871E-4	3.9556962025316456E-5	0.0	0.0	0.0	0.0	1.1755854415498918E-5	0.0	0.0	0.0	0.0	0.0	0.0	3.4567521892763864E-4	3.624173235480656E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.704448610874382E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.313784699005673E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.534119247336205E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.353883664228492E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.742849846782431	3.2414910858995135E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514056	0.0	0.0	0.0	0.0	1.2768130745658836E-4	0.0	0.0	0.0	0.0	0.0	3.971405877680699E-4	2.679528403001072E-4	0.0	0.0
ʌ	0.0	2.7281835850263765E-4	4.041337105247965E-4	2.8701695282100023E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4499822047638506E-4	0.0	0.0	8.608593097630054E-6	0.0	1.2616386162347657E-5	7.689350249903884E-5	2.103813640362621E-4	2.018407879864363E-4	7.971984169917149E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2560122727067635E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.507592190889371E-4	0.0	0.0	0.0	0.0	2.725909772386534E-5	0.0	0.0	0.0	0.0	6.082725060827251E-4	0.0	0.0	0.0	0.0	0.0027829313543599257	0.0	9.06823849467241E-4	0.0	0.0	0.0016433853738701725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6123301985370953E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.635919364691509E-5	0.0	0.7591572123176661	0.0	0.0	0.001238390092879257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.107252298263534E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ʍ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ʎ	0.0	4.82864351332102E-6	5.773338721782807E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.721718619526011E-5	5.2164840897235264E-5	0.0	2.6143790849673205E-4	0.0	5.3824210129716346E-5	2.8471372035418388E-5	0.0	0.0	0.0	0.0	2.2544101899340585E-5	0.0	9.209459957268105E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.118910816887335E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.674511901577962E-4	6.404918977774931E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.117206982543641E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.707767328456984E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6157528285465622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004016064257028112	0.0	0.0	2.5504348491417786E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
